 Tienda , Código , Cod. barras , Nombre , Descripción , Categorias , Marca , Características , Impuestos , P. costo , Estado , Stock , Stock min , Ubicación , P. venta , Unidad , Nombre de lista de precio , Factor de conversión , Precio al por mayor , Cantidad mínima , Cantidad máxima 
 Tienda Tantamayo , 2510100 ,  , 14*20 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510101 ,  , 5*10 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510101 ,  , 5*10 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510101 ,  , 5*10 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , COMBO1 ,0,0,0,0
 Tienda Tantamayo , 2510101 ,  , 5*10 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510102 ,  , 7*10 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510102 ,  , 7*10 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510102 ,  , 7*10 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , ANA ,0,0,0,0
 Tienda Tantamayo , 2510102 ,  , 7*10 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , COMBO1 ,0,0,0,0
 Tienda Tantamayo , 2510102 ,  , 7*10 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510103 ,  , 8*12 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510103 ,  , 8*12 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510103 ,  , 8*12 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , LOURDES ,0,0,0,0
 Tienda Tantamayo , 2510103 ,  , 8*12 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , ANA ,0,0,0,0
 Tienda Tantamayo , 2510103 ,  , 8*12 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , COMBO1 ,0,0,0,0
 Tienda Tantamayo , 2510103 ,  , 8*12 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510104 ,  , 10*15 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510104 ,  , 10*15 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510104 ,  , 10*15 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , LOURDES ,0,0,0,0
 Tienda Tantamayo , 2510104 ,  , 10*15 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , ANA ,0,0,0,0
 Tienda Tantamayo , 2510104 ,  , 10*15 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , COMBO1 ,0,0,0,0
 Tienda Tantamayo , 2510104 ,  , 10*15 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510105 ,  , 12*17 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510105 ,  , 12*17 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510105 ,  , 12*17 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , ANA ,0,0,0,0
 Tienda Tantamayo , 2510105 ,  , 12*17 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , COMBO1 ,0,0,0,0
 Tienda Tantamayo , 2510105 ,  , 12*17 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510106 ,  , 3*6 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510106 ,  , 3*6 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510106 ,  , 3*6 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 2510106 ,  , 3*6 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510107 ,  , 3*8 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510107 ,  , 3*8 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510107 ,  , 3*8 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 2510107 ,  , 3*8 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510108 ,  , 4*8 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510108 ,  , 4*8 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510108 ,  , 4*8 ROLLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 109 ,  , 14*20 ROLLOMAS ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 110 ,  , 5*10 ROLLOMAS ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 110 ,  , 5*10 ROLLOMAS ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 110 ,  , 5*10 ROLLOMAS ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 110 ,  , 5*10 ROLLOMAS ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 111 ,  , 7*10 ROLLOMAS ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 111 ,  , 7*10 ROLLOMAS ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 111 ,  , 7*10 ROLLOMAS ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , ANA ,0,0,0,0
 Tienda Tantamayo , 111 ,  , 7*10 ROLLOMAS ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 112 ,  , 8*12 ROLLOMAS ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 112 ,  , 8*12 ROLLOMAS ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 112 ,  , 8*12 ROLLOMAS ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , LOURDES ,0,0,0,0
 Tienda Tantamayo , 112 ,  , 8*12 ROLLOMAS ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510113 ,  , 12*13*100 ASITA NE ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510113 ,  , 12*13*100 ASITA NE ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510113 ,  , 12*13*100 ASITA NE ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 2510113 ,  , 12*13*100 ASITA NE ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510113 ,  , 12*13*100 ASITA NE ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , LOURDES ,0,0,0,0
 Tienda Tantamayo , 114 ,  , 12*17 ROLLOMAS ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 114 ,  , 12*17 ROLLOMAS ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510115 ,  , 12*13*100 ASITA BL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510115 ,  , 12*13*100 ASITA BL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510115 ,  , 12*13*100 ASITA BL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510115 ,  , 12*13*100 ASITA BL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , ELIZABETH AVICOLA ,0,0,0,0
 Tienda Tantamayo , 2510115 ,  , 12*13*100 ASITA BL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , ANA ,0,0,0,0
 Tienda Tantamayo , 2510116 ,  , 12*13*80 LORO BL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510116 ,  , 12*13*80 LORO BL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, FARDO , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510116 ,  , 12*13*80 LORO BL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510117 ,  , 12*16*100 NE ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510117 ,  , 12*16*100 NE ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510117 ,  , 12*16*100 NE ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510117 ,  , 12*16*100 NE ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , ANA ,0,0,0,0
 Tienda Tantamayo , 2510118 ,  , 12*16*100 CO ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510118 ,  , 12*16*100 CO ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510118 ,  , 12*16*100 CO ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510119 ,  , 12*16*100 BL ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510119 ,  , 12*16*100 BL ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510119 ,  , 12*16*100 BL ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 2510119 ,  , 12*16*100 BL ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510119 ,  , 12*16*100 BL ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , ELIZABETH AVICOLA ,0,0,0,0
 Tienda Tantamayo , 2510119 ,  , 12*16*100 BL ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , LOURDES ,0,0,0,0
 Tienda Tantamayo , 2510119 ,  , 12*16*100 BL ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , ANA ,0,0,0,0
 Tienda Tantamayo , 2510120 ,  , 19*20*100 ASITA BL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510120 ,  , 19*20*100 ASITA BL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510120 ,  , 19*20*100 ASITA BL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510121 ,  , P15 ALFA TR ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510121 ,  , P15 ALFA TR ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510122 ,  , 21*24 BL ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510122 ,  , 21*24 BL ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510122 ,  , 21*24 BL ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510123 ,  , 21*24 AM ASITA  ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510123 ,  , 21*24 AM ASITA  ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510123 ,  , 21*24 AM ASITA  ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , ELIZABETH AVICOLA ,0,0,0,0
 Tienda Tantamayo , 2510123 ,  , 21*24 AM ASITA  ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , LOURDES ,0,0,0,0
 Tienda Tantamayo , 2510123 ,  , 21*24 AM ASITA  ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , ANA ,0,0,0,0
 Tienda Tantamayo , 2510123 ,  , 21*24 AM ASITA  ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510123 ,  , 21*24 AM ASITA  ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, CIENTO , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510124 ,  , 21*24 AZ ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510124 ,  , 21*24 AZ ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510124 ,  , 21*24 AZ ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510125 ,  , 21*24 LU ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510125 ,  , 21*24 LU ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510126 ,  , 21*24 VE ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510126 ,  , 21*24 VE ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510126 ,  , 21*24 VE ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , ELIZABETH AVICOLA ,0,0,0,0
 Tienda Tantamayo , 2510126 ,  , 21*24 VE ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510127 ,  , 21*24 RO ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510127 ,  , 21*24 RO ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510127 ,  , 21*24 RO ASITA ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510128 ,  , 16*19*100 NE SOL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510128 ,  , 16*19*100 NE SOL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510128 ,  , 16*19*100 NE SOL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510128 ,  , 16*19*100 NE SOL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , ANA ,0,0,0,0
 Tienda Tantamayo , 2510129 ,  , 16*19*100 BL SOL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510129 ,  , 16*19*100 BL SOL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510129 ,  , 16*19*100 BL SOL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
